ts_code,trade_date,pb
801950.SI,20250319,1.22
801950.SI,20250320,1.22
801950.SI,20250321,1.23
801950.SI,20250324,1.22
801950.SI,20250325,1.25
801950.SI,20250326,1.25
801950.SI,20250327,1.24
801950.SI,20250328,1.22
801950.SI,20250331,1.21
801950.SI,20250401,1.22
801950.SI,20250402,1.22
801950.SI,20250403,1.22
801950.SI,20250407,1.14
801950.SI,20250408,1.17
801950.SI,20250409,1.17
801950.SI,20250410,1.18
801950.SI,20250411,1.16
801950.SI,20250414,1.19
801950.SI,20250415,1.19
801950.SI,20250416,1.2
801950.SI,20250417,1.2
801950.SI,20250418,1.2
801950.SI,20250421,1.19
801950.SI,20250422,1.19
801950.SI,20250423,1.19
801950.SI,20250424,1.2
801950.SI,20250425,1.19
801950.SI,20250428,1.15
801950.SI,20250429,1.15
801950.SI,20250430,1.14
801950.SI,20250506,1.15
801950.SI,20250507,1.16
801950.SI,20250508,1.16
801950.SI,20250509,1.16
801950.SI,20250512,1.16
801950.SI,20250513,1.17
801950.SI,20250514,1.18
801950.SI,20250515,1.18
801950.SI,20250516,1.17
801950.SI,20250519,1.18
801950.SI,20250520,1.17
801950.SI,20250521,1.2
801950.SI,20250522,1.2
801950.SI,20250523,1.19
801950.SI,20250526,1.18
801950.SI,20250527,1.18
801950.SI,20250528,1.18
801950.SI,20250529,1.19
801950.SI,20250530,1.18
801950.SI,20250603,1.17
801950.SI,20250604,1.18
801950.SI,20250605,1.17
801950.SI,20250606,1.18
801950.SI,20250609,1.18
801950.SI,20250610,1.18
801950.SI,20250611,1.18
801950.SI,20250612,1.17
801950.SI,20250613,1.17
801950.SI,20250616,1.17
801950.SI,20250617,1.18
801950.SI,20250618,1.17
801950.SI,20250619,1.15
801950.SI,20250620,1.16
801950.SI,20250623,1.18
801950.SI,20250624,1.17
801950.SI,20250625,1.18
801950.SI,20250626,1.17
801950.SI,20250627,1.18
801950.SI,20250630,1.18
801950.SI,20250701,1.18
801950.SI,20250702,1.21
801950.SI,20250703,1.19
801950.SI,20250704,1.2
801950.SI,20250707,1.17
801950.SI,20250708,1.17
801950.SI,20250709,1.17
801950.SI,20250710,1.18
801950.SI,20250711,1.18
801950.SI,20250714,1.18
801950.SI,20250715,1.16
801950.SI,20250716,1.16
801950.SI,20250717,1.16
801950.SI,20250718,1.17
801950.SI,20250721,1.19
801950.SI,20250722,1.27
801950.SI,20250723,1.26
801950.SI,20250724,1.28
801950.SI,20250725,1.26
801950.SI,20250728,1.23
801950.SI,20250729,1.24
801950.SI,20250730,1.24
801950.SI,20250731,1.21
801950.SI,20250801,1.2
801950.SI,20250804,1.21
801950.SI,20250805,1.22
801950.SI,20250806,1.24
801950.SI,20250807,1.25
801950.SI,20250808,1.24
801950.SI,20250811,1.24
801950.SI,20250812,1.25
801950.SI,20250813,1.24
801950.SI,20250814,1.23
801950.SI,20250815,1.23
801950.SI,20250818,1.24
801950.SI,20250819,1.23
801950.SI,20250820,1.24
801950.SI,20250821,1.25
801950.SI,20250822,1.24
801950.SI,20250825,1.26
801950.SI,20250826,1.25
801950.SI,20250827,1.22
801950.SI,20250828,1.21
801950.SI,20250829,1.2
801950.SI,20250901,1.23
801950.SI,20250902,1.23
801950.SI,20250903,1.21
801950.SI,20250904,1.21
801950.SI,20250905,1.23
801950.SI,20250908,1.23
801950.SI,20250909,1.23
801950.SI,20250910,1.22
801950.SI,20250911,1.23
801950.SI,20250912,1.23
801950.SI,20250915,1.25
801950.SI,20250916,1.25
801950.SI,20250917,1.27
801950.SI,20250918,1.25
801950.SI,20250919,1.28
801950.SI,20250922,1.26
801950.SI,20250923,1.28
801950.SI,20250924,1.27
801950.SI,20250925,1.26
801950.SI,20250926,1.26
801950.SI,20250929,1.25
801950.SI,20250930,1.25
801950.SI,20251009,1.29
801950.SI,20251010,1.3
801950.SI,20251013,1.3
801950.SI,20251014,1.33
801950.SI,20251015,1.34
801950.SI,20251016,1.37
801950.SI,20251017,1.36
801950.SI,20251020,1.4
801950.SI,20251021,1.39
801950.SI,20251022,1.37
801950.SI,20251023,1.4
801950.SI,20251024,1.38
801950.SI,20251027,1.38
801950.SI,20251028,1.36
801950.SI,20251029,1.39
801950.SI,20251030,1.38
801950.SI,20251031,1.37
801950.SI,20251103,1.41
801950.SI,20251104,1.41
801950.SI,20251105,1.43
801950.SI,20251106,1.44
801950.SI,20251107,1.43
801950.SI,20251110,1.44
801950.SI,20251111,1.42
801950.SI,20251112,1.41
801950.SI,20251113,1.43
801950.SI,20251114,1.42
801950.SI,20251117,1.44
801950.SI,20251118,1.39
801950.SI,20251119,1.4
801950.SI,20251120,1.37
801950.SI,20251121,1.34
801950.SI,20251124,1.32
801950.SI,20251125,1.33
801950.SI,20251126,1.32
801950.SI,20251127,1.33
801950.SI,20251128,1.33
801950.SI,20251201,1.34
801950.SI,20251202,1.34
801950.SI,20251203,1.35
801950.SI,20251204,1.34
801950.SI,20251205,1.35
801950.SI,20251208,1.33
801950.SI,20251209,1.31
801950.SI,20251210,1.31
801950.SI,20251211,1.3
801950.SI,20251212,1.3
801950.SI,20251215,1.3
801950.SI,20251216,1.28
801950.SI,20251217,1.28
801950.SI,20251218,1.31
801950.SI,20251219,1.3
801950.SI,20251222,1.31
801950.SI,20251223,1.3
801950.SI,20251224,1.29
801950.SI,20251225,1.29
801950.SI,20251226,1.29
801950.SI,20251229,1.29
801950.SI,20251230,1.29
801950.SI,20251231,1.28
801960.SI,20221010,1.3
801960.SI,20221011,1.3
801960.SI,20221012,1.3
801960.SI,20221013,1.27
801960.SI,20221014,1.29
801960.SI,20221017,1.29
801960.SI,20221018,1.29
801960.SI,20221019,1.25
801960.SI,20221020,1.25
801960.SI,20221021,1.25
801960.SI,20221024,1.24
801960.SI,20221025,1.22
801960.SI,20221026,1.22
801960.SI,20221027,1.23
801960.SI,20221028,1.2
801960.SI,20221031,1.17
801960.SI,20221101,1.19
801960.SI,20221102,1.2
801960.SI,20221103,1.21
801960.SI,20221104,1.24
801960.SI,20221107,1.27
801960.SI,20221108,1.26
801960.SI,20221109,1.25
801960.SI,20221110,1.24
801960.SI,20221111,1.27
801960.SI,20221114,1.25
801960.SI,20221115,1.26
801960.SI,20221116,1.26
801960.SI,20221117,1.25
801960.SI,20221118,1.25
801960.SI,20221121,1.25
801960.SI,20221122,1.25
801960.SI,20221123,1.27
801960.SI,20221124,1.27
801960.SI,20221125,1.28
801960.SI,20221128,1.26
801960.SI,20221129,1.28
801960.SI,20221130,1.29
801960.SI,20221201,1.29
801960.SI,20221202,1.3
801960.SI,20221205,1.32
801960.SI,20221206,1.31
801960.SI,20221207,1.3
801960.SI,20221208,1.29
801960.SI,20221209,1.29
801960.SI,20221212,1.27
801960.SI,20221213,1.27
801960.SI,20221214,1.28
801960.SI,20221215,1.26
801960.SI,20221216,1.26
801960.SI,20221219,1.23
801960.SI,20221220,1.23
801960.SI,20221221,1.23
801960.SI,20221222,1.21
801960.SI,20221223,1.2
801960.SI,20221226,1.21
801960.SI,20221227,1.23
801960.SI,20221228,1.23
801960.SI,20221229,1.21
801960.SI,20221230,1.21
801960.SI,20230103,1.22
801960.SI,20230104,1.22
801960.SI,20230105,1.23
801960.SI,20230106,1.24
801960.SI,20230109,1.25
801960.SI,20230110,1.23
801960.SI,20230111,1.25
801960.SI,20230112,1.24
801960.SI,20230113,1.25
801960.SI,20230116,1.27
801960.SI,20230117,1.27
801960.SI,20230118,1.28
801960.SI,20230119,1.28
801960.SI,20230120,1.3
801960.SI,20230130,1.29
801960.SI,20230131,1.31
801960.SI,20230201,1.34
801960.SI,20230202,1.34
801960.SI,20230203,1.32
801960.SI,20230206,1.32
801960.SI,20230207,1.32
801960.SI,20230208,1.32
801960.SI,20230209,1.32
801960.SI,20230210,1.32
801960.SI,20230213,1.33
801960.SI,20230214,1.35
801960.SI,20230215,1.34
801960.SI,20230216,1.32
801960.SI,20230217,1.33
801960.SI,20230220,1.35
801960.SI,20230221,1.36
801960.SI,20230222,1.35
801960.SI,20230223,1.36
801960.SI,20230224,1.35
801960.SI,20230227,1.35
801960.SI,20230228,1.35
801960.SI,20230301,1.36
801960.SI,20230302,1.37
801960.SI,20230303,1.38
801960.SI,20230306,1.37
801960.SI,20230307,1.38
801960.SI,20230308,1.37
801960.SI,20230309,1.37
801960.SI,20230310,1.34
801960.SI,20230313,1.37
801960.SI,20230314,1.34
801960.SI,20230315,1.35
801960.SI,20230316,1.31
801960.SI,20230317,1.33
801960.SI,20230320,1.32
801960.SI,20230321,1.32
801960.SI,20230322,1.32
801960.SI,20230323,1.32
801960.SI,20230324,1.31
801960.SI,20230327,1.31
801960.SI,20230328,1.36
801960.SI,20230329,1.34
801960.SI,20230330,1.34
801960.SI,20230331,1.33
801960.SI,20230403,1.33
801960.SI,20230404,1.34
801960.SI,20230406,1.34
801960.SI,20230407,1.35
801960.SI,20230410,1.36
801960.SI,20230411,1.37
801960.SI,20230412,1.39
801960.SI,20230413,1.39
801960.SI,20230414,1.38
801960.SI,20230417,1.42
801960.SI,20230418,1.4
801960.SI,20230419,1.39
801960.SI,20230420,1.39
801960.SI,20230421,1.37
801960.SI,20230424,1.36
801960.SI,20230425,1.37
801960.SI,20230426,1.38
801960.SI,20230427,1.37
801960.SI,20230428,1.39
801960.SI,20230504,1.38
801960.SI,20230505,1.37
801960.SI,20230508,1.41
801960.SI,20230509,1.38
801960.SI,20230510,1.35
801960.SI,20230511,1.34
801960.SI,20230512,1.32
801960.SI,20230515,1.33
801960.SI,20230516,1.32
801960.SI,20230517,1.32
801960.SI,20230518,1.33
801960.SI,20230519,1.31
801960.SI,20230522,1.32
801960.SI,20230523,1.3
801960.SI,20230524,1.28
801960.SI,20230525,1.28
801960.SI,20230526,1.27
801960.SI,20230529,1.29
801960.SI,20230530,1.29
801960.SI,20230531,1.27
801960.SI,20230601,1.29
801960.SI,20230602,1.3
801960.SI,20230605,1.3
801960.SI,20230606,1.29
801960.SI,20230607,1.28
801960.SI,20230608,1.3
801960.SI,20230609,1.3
801960.SI,20230612,1.29
801960.SI,20230613,1.28
801960.SI,20230614,1.29
801960.SI,20230615,1.29
801960.SI,20230616,1.29
801960.SI,20230619,1.28
801960.SI,20230620,1.26
801960.SI,20230621,1.25
801960.SI,20230626,1.24
801960.SI,20230627,1.27
801960.SI,20230628,1.27
801960.SI,20230629,1.26
801960.SI,20230630,1.27
801960.SI,20230703,1.3
801960.SI,20230704,1.3
801960.SI,20230705,1.3
801960.SI,20230706,1.29
801960.SI,20230707,1.3
801960.SI,20230710,1.29
801960.SI,20230711,1.3
801960.SI,20230712,1.3
801960.SI,20230713,1.33
801960.SI,20230714,1.33
801960.SI,20230717,1.32
801960.SI,20230718,1.32
801960.SI,20230719,1.32
801960.SI,20230720,1.31
801960.SI,20230721,1.3
801960.SI,20230724,1.3
801960.SI,20230725,1.32
801960.SI,20230726,1.31
801960.SI,20230727,1.31
801960.SI,20230728,1.32
801960.SI,20230731,1.32
801960.SI,20230801,1.34
801960.SI,20230802,1.31
801960.SI,20230803,1.31
801960.SI,20230804,1.31
801960.SI,20230807,1.31
801960.SI,20230808,1.31
801960.SI,20230809,1.31
801960.SI,20230810,1.33
801960.SI,20230811,1.3
801960.SI,20230814,1.3
801960.SI,20230815,1.3
801960.SI,20230816,1.28
801960.SI,20230817,1.29
801960.SI,20230818,1.28
801960.SI,20230821,1.27
801960.SI,20230822,1.29
801960.SI,20230823,1.28
801960.SI,20230824,1.27
801960.SI,20230825,1.27
801960.SI,20230828,1.3
801960.SI,20230829,1.3
801960.SI,20230830,1.29
801960.SI,20230831,1.28
801960.SI,20230901,1.29
801960.SI,20230904,1.33
801960.SI,20230905,1.33
801960.SI,20230906,1.34
801960.SI,20230907,1.33
801960.SI,20230908,1.32
801960.SI,20230911,1.33
801960.SI,20230912,1.33
801960.SI,20230913,1.34
801960.SI,20230914,1.35
801960.SI,20230915,1.35
801960.SI,20230918,1.34
801960.SI,20230919,1.36
801960.SI,20230920,1.35
801960.SI,20230921,1.34
801960.SI,20230922,1.35
801960.SI,20230925,1.34
801960.SI,20230926,1.33
801960.SI,20230927,1.34
801960.SI,20230928,1.34
801960.SI,20231009,1.34
801960.SI,20231010,1.32
801960.SI,20231011,1.3
801960.SI,20231012,1.3
801960.SI,20231013,1.3
801960.SI,20231016,1.33
801960.SI,20231017,1.34
801960.SI,20231018,1.32
801960.SI,20231019,1.29
801960.SI,20231020,1.28
801960.SI,20231023,1.25
801960.SI,20231024,1.26
801960.SI,20231025,1.26
801960.SI,20231026,1.27
801960.SI,20231027,1.27
801960.SI,20231030,1.26
801960.SI,20231031,1.26
801960.SI,20231101,1.26
801960.SI,20231102,1.26
801960.SI,20231103,1.26
801960.SI,20231106,1.24
801960.SI,20231107,1.25
801960.SI,20231108,1.24
801960.SI,20231109,1.24
801960.SI,20231110,1.24
801960.SI,20231113,1.25
801960.SI,20231114,1.25
801960.SI,20231115,1.26
801960.SI,20231116,1.26
801960.SI,20231117,1.25
801960.SI,20231120,1.25
801960.SI,20231121,1.25
801960.SI,20231122,1.24
801960.SI,20231123,1.25
801960.SI,20231124,1.25
801960.SI,20231127,1.25
801960.SI,20231128,1.25
801960.SI,20231129,1.24
801960.SI,20231130,1.25
801960.SI,20231201,1.24
801960.SI,20231204,1.25
801960.SI,20231205,1.22
801960.SI,20231206,1.22
801960.SI,20231207,1.21
801960.SI,20231208,1.22
801960.SI,20231211,1.22
801960.SI,20231212,1.23
801960.SI,20231213,1.2
801960.SI,20231214,1.2
801960.SI,20231215,1.2
801960.SI,20231218,1.19
801960.SI,20231219,1.19
801960.SI,20231220,1.19
801960.SI,20231221,1.19
801960.SI,20231222,1.2
801960.SI,20231225,1.2
801960.SI,20231226,1.22
801960.SI,20231227,1.23
801960.SI,20231228,1.24
801960.SI,20231229,1.23
801960.SI,20240102,1.24
801960.SI,20240103,1.25
801960.SI,20240104,1.26
801960.SI,20240105,1.25
801960.SI,20240108,1.23
801960.SI,20240109,1.24
801960.SI,20240110,1.23
801960.SI,20240111,1.21
801960.SI,20240112,1.21
801960.SI,20240115,1.22
801960.SI,20240116,1.21
801960.SI,20240117,1.19
801960.SI,20240118,1.18
801960.SI,20240119,1.18
801960.SI,20240122,1.14
801960.SI,20240123,1.15
801960.SI,20240124,1.18
801960.SI,20240125,1.24
801960.SI,20240126,1.26
801960.SI,20240129,1.25
801960.SI,20240130,1.23
801960.SI,20240131,1.22
801960.SI,20240201,1.19
801960.SI,20240202,1.18
801960.SI,20240205,1.16
801960.SI,20240206,1.19
801960.SI,20240207,1.21
801960.SI,20240208,1.23
801960.SI,20240219,1.26
801960.SI,20240220,1.26
801960.SI,20240221,1.27
801960.SI,20240222,1.3
801960.SI,20240223,1.29
801960.SI,20240226,1.28
801960.SI,20240227,1.29
801960.SI,20240228,1.27
801960.SI,20240229,1.29
801960.SI,20240301,1.29
801960.SI,20240304,1.31
801960.SI,20240305,1.31
801960.SI,20240306,1.31
801960.SI,20240307,1.33
801960.SI,20240308,1.35
801960.SI,20240311,1.34
801960.SI,20240312,1.31
801960.SI,20240313,1.3
801960.SI,20240314,1.32
801960.SI,20240315,1.32
801960.SI,20240318,1.32
801960.SI,20240319,1.32
801960.SI,20240320,1.33
801960.SI,20240321,1.33
801960.SI,20240322,1.31
801960.SI,20240325,1.31
801960.SI,20240326,1.31
801960.SI,20240327,1.3
801960.SI,20240328,1.31
801960.SI,20240329,1.36
801960.SI,20240401,1.36
801960.SI,20240402,1.39
801960.SI,20240403,1.41
801960.SI,20240408,1.4
801960.SI,20240409,1.38
801960.SI,20240410,1.38
801960.SI,20240411,1.39
801960.SI,20240412,1.4
801960.SI,20240415,1.41
801960.SI,20240416,1.39
801960.SI,20240417,1.41
801960.SI,20240418,1.39
801960.SI,20240419,1.43
801960.SI,20240422,1.38
801960.SI,20240423,1.35
801960.SI,20240424,1.36
801960.SI,20240425,1.35
801960.SI,20240426,1.36
801960.SI,20240429,1.33
801960.SI,20240430,1.33
801960.SI,20240506,1.34
801960.SI,20240507,1.34
801960.SI,20240508,1.33
801960.SI,20240509,1.33
801960.SI,20240510,1.34
801960.SI,20240513,1.33
801960.SI,20240514,1.33
801960.SI,20240515,1.32
801960.SI,20240516,1.32
801960.SI,20240517,1.33
801960.SI,20240520,1.35
801960.SI,20240521,1.33
801960.SI,20240522,1.32
801960.SI,20240523,1.31
801960.SI,20240524,1.31
801960.SI,20240527,1.33
801960.SI,20240528,1.33
801960.SI,20240529,1.34
801960.SI,20240530,1.32
801960.SI,20240531,1.31
801960.SI,20240603,1.3
801960.SI,20240604,1.3
801960.SI,20240605,1.27
801960.SI,20240606,1.27
801960.SI,20240607,1.28
801960.SI,20240611,1.27
801960.SI,20240612,1.29
801960.SI,20240613,1.27
801960.SI,20240614,1.27
801960.SI,20240617,1.25
801960.SI,20240618,1.26
801960.SI,20240619,1.27
801960.SI,20240620,1.28
801960.SI,20240621,1.27
801960.SI,20240624,1.26
801960.SI,20240625,1.27
801960.SI,20240626,1.28
801960.SI,20240627,1.26
801960.SI,20240628,1.28
801960.SI,20240701,1.3
801960.SI,20240702,1.31
801960.SI,20240703,1.3
801960.SI,20240704,1.3
801960.SI,20240705,1.29
801960.SI,20240708,1.28
801960.SI,20240709,1.28
801960.SI,20240710,1.26
801960.SI,20240711,1.29
801960.SI,20240712,1.28
801960.SI,20240715,1.29
801960.SI,20240716,1.28
801960.SI,20240717,1.26
801960.SI,20240718,1.27
801960.SI,20240719,1.26
801960.SI,20240722,1.23
801960.SI,20240723,1.21
801960.SI,20240724,1.22
801960.SI,20240725,1.2
801960.SI,20240726,1.21
801960.SI,20240729,1.21
801960.SI,20240730,1.18
801960.SI,20240731,1.21
801960.SI,20240801,1.21
801960.SI,20240802,1.2
801960.SI,20240805,1.17
801960.SI,20240806,1.18
801960.SI,20240807,1.18
801960.SI,20240808,1.19
801960.SI,20240809,1.19
801960.SI,20240812,1.19
801960.SI,20240813,1.2
801960.SI,20240814,1.19
801960.SI,20240815,1.2
801960.SI,20240816,1.2
801960.SI,20240819,1.21
801960.SI,20240820,1.19
801960.SI,20240821,1.18
801960.SI,20240822,1.18
801960.SI,20240823,1.19
801960.SI,20240826,1.2
801960.SI,20240827,1.22
801960.SI,20240828,1.22
801960.SI,20240829,1.2
801960.SI,20240830,1.21
801960.SI,20240902,1.22
801960.SI,20240903,1.19
801960.SI,20240904,1.17
801960.SI,20240905,1.16
801960.SI,20240906,1.15
801960.SI,20240909,1.12
801960.SI,20240910,1.13
801960.SI,20240911,1.11
801960.SI,20240912,1.11
801960.SI,20240913,1.11
801960.SI,20240918,1.12
801960.SI,20240919,1.12
801960.SI,20240920,1.12
801960.SI,20240923,1.13
801960.SI,20240924,1.18
801960.SI,20240925,1.19
801960.SI,20240926,1.21
801960.SI,20240927,1.23
801960.SI,20240930,1.32
801960.SI,20241008,1.36
801960.SI,20241009,1.26
801960.SI,20241010,1.29
801960.SI,20241011,1.27
801960.SI,20241014,1.28
801960.SI,20241015,1.24
801960.SI,20241016,1.24
801960.SI,20241017,1.23
801960.SI,20241018,1.24
801960.SI,20241021,1.25
801960.SI,20241022,1.26
801960.SI,20241023,1.27
801960.SI,20241024,1.26
801960.SI,20241025,1.26
801960.SI,20241028,1.27
801960.SI,20241029,1.24
801960.SI,20241030,1.23
801960.SI,20241031,1.23
801960.SI,20241101,1.24
801960.SI,20241104,1.24
801960.SI,20241105,1.26
801960.SI,20241106,1.27
801960.SI,20241107,1.29
801960.SI,20241108,1.28
801960.SI,20241111,1.27
801960.SI,20241112,1.26
801960.SI,20241113,1.27
801960.SI,20241114,1.27
801960.SI,20241115,1.26
801960.SI,20241118,1.26
801960.SI,20241119,1.27
801960.SI,20241120,1.28
801960.SI,20241121,1.27
801960.SI,20241122,1.24
801960.SI,20241125,1.25
801960.SI,20241126,1.25
801960.SI,20241127,1.25
801960.SI,20241128,1.25
801960.SI,20241129,1.25
801960.SI,20241202,1.26
801960.SI,20241203,1.27
801960.SI,20241204,1.28
801960.SI,20241205,1.27
801960.SI,20241206,1.28
801960.SI,20241209,1.29
801960.SI,20241210,1.28
801960.SI,20241211,1.29
801960.SI,20241212,1.3
801960.SI,20241213,1.27
801960.SI,20241216,1.28
801960.SI,20241217,1.27
801960.SI,20241218,1.28
801960.SI,20241219,1.26
801960.SI,20241220,1.25
801960.SI,20241223,1.26
801960.SI,20241224,1.28
801960.SI,20241225,1.28
801960.SI,20241226,1.27
801960.SI,20241227,1.28
801960.SI,20241230,1.29
801960.SI,20241231,1.28
801960.SI,20250102,1.25
801960.SI,20250103,1.25
801960.SI,20250106,1.25
801960.SI,20250107,1.25
801960.SI,20250108,1.25
801960.SI,20250109,1.23
801960.SI,20250110,1.21
801960.SI,20250113,1.23
801960.SI,20250114,1.25
801960.SI,20250115,1.24
801960.SI,20250116,1.25
801960.SI,20250117,1.25
801960.SI,20250120,1.24
801960.SI,20250121,1.22
801960.SI,20250122,1.21
801960.SI,20250123,1.21
801960.SI,20250124,1.21
801960.SI,20250127,1.22
801960.SI,20250205,1.21
801960.SI,20250206,1.22
801960.SI,20250207,1.23
801960.SI,20250210,1.23
801960.SI,20250211,1.24
801960.SI,20250212,1.24
801960.SI,20250213,1.23
801960.SI,20250214,1.22
801960.SI,20250217,1.22
801960.SI,20250218,1.22
801960.SI,20250219,1.21
801960.SI,20250220,1.21
801960.SI,20250221,1.21
801960.SI,20250224,1.2
801960.SI,20250225,1.19
801960.SI,20250226,1.2
801960.SI,20250227,1.21
801960.SI,20250228,1.21
801960.SI,20250303,1.2
801960.SI,20250304,1.19
801960.SI,20250305,1.19
801960.SI,20250306,1.19
801960.SI,20250307,1.19
801960.SI,20250310,1.19
801960.SI,20250311,1.2
801960.SI,20250312,1.19
801960.SI,20250313,1.2
801960.SI,20250314,1.21
801960.SI,20250317,1.22
801960.SI,20250318,1.21
801960.SI,20250319,1.21
801960.SI,20250320,1.22
801960.SI,20250321,1.22
801960.SI,20250324,1.22
801960.SI,20250325,1.23
801960.SI,20250326,1.23
801960.SI,20250327,1.23
801960.SI,20250328,1.2
801960.SI,20250331,1.19
801960.SI,20250401,1.21
801960.SI,20250402,1.2
801960.SI,20250403,1.2
801960.SI,20250407,1.1
801960.SI,20250408,1.12
801960.SI,20250409,1.12
801960.SI,20250410,1.13
801960.SI,20250411,1.13
801960.SI,20250414,1.14
801960.SI,20250415,1.14
801960.SI,20250416,1.15
801960.SI,20250417,1.15
801960.SI,20250418,1.15
801960.SI,20250421,1.16
801960.SI,20250422,1.16
801960.SI,20250423,1.17
801960.SI,20250424,1.17
801960.SI,20250425,1.16
801960.SI,20250428,1.16
801960.SI,20250429,1.15
801960.SI,20250430,1.14
801960.SI,20250506,1.15
801960.SI,20250507,1.16
801960.SI,20250508,1.16
801960.SI,20250509,1.15
801960.SI,20250512,1.16
801960.SI,20250513,1.17
801960.SI,20250514,1.18
801960.SI,20250515,1.17
801960.SI,20250516,1.16
801960.SI,20250519,1.16
801960.SI,20250520,1.17
801960.SI,20250521,1.17
801960.SI,20250522,1.17
801960.SI,20250523,1.16
801960.SI,20250526,1.16
801960.SI,20250527,1.16
801960.SI,20250528,1.17
801960.SI,20250529,1.16
801960.SI,20250530,1.16
801960.SI,20250603,1.16
801960.SI,20250604,1.17
801960.SI,20250605,1.16
801960.SI,20250606,1.17
801960.SI,20250609,1.19
801960.SI,20250610,1.18
801960.SI,20250611,1.19
801960.SI,20250612,1.2
801960.SI,20250613,1.22
801960.SI,20250616,1.22
801960.SI,20250617,1.23
801960.SI,20250618,1.22
801960.SI,20250619,1.23
801960.SI,20250620,1.21
801960.SI,20250623,1.22
801960.SI,20250624,1.19
801960.SI,20250625,1.19
801960.SI,20250626,1.2
801960.SI,20250627,1.19
801960.SI,20250630,1.19
801960.SI,20250701,1.19
801960.SI,20250702,1.2
801960.SI,20250703,1.2
801960.SI,20250704,1.2
801960.SI,20250707,1.19
801960.SI,20250708,1.2
801960.SI,20250709,1.2
801960.SI,20250710,1.22
801960.SI,20250711,1.21
801960.SI,20250714,1.22
801960.SI,20250715,1.21
801960.SI,20250716,1.21
801960.SI,20250717,1.21
801960.SI,20250718,1.22
801960.SI,20250721,1.25
801960.SI,20250722,1.27
801960.SI,20250723,1.26
801960.SI,20250724,1.26
801960.SI,20250725,1.26
801960.SI,20250728,1.24
801960.SI,20250729,1.24
801960.SI,20250730,1.26
801960.SI,20250731,1.24
801960.SI,20250801,1.22
801960.SI,20250804,1.21
801960.SI,20250805,1.22
801960.SI,20250806,1.22
801960.SI,20250807,1.22
